  0.391, -0.378,  9.739
  0.385, -0.368,  9.745
  0.385, -0.368,  9.745
  0.382, -0.364,  9.753
  0.382, -0.364,  9.753
  0.382, -0.364,  9.766
  0.387, -0.372,  9.768
  0.387, -0.372,  9.768
  0.391, -0.380,  9.766
  0.391, -0.380,  9.766
  0.395, -0.393,  9.764
  0.398, -0.407,  9.754
  0.398, -0.407,  9.754
  0.397, -0.419,  9.747
  0.397, -0.419,  9.747
  0.393, -0.429,  9.739
  0.389, -0.432,  9.733
  0.389, -0.432,  9.733
  0.381, -0.428,  9.737
  0.381, -0.428,  9.737
  0.377, -0.415,  9.738
  0.374, -0.400,  9.743
  0.374, -0.400,  9.743
  0.374, -0.386,  9.751
  0.374, -0.386,  9.751
  0.377, -0.375,  9.755
  0.381, -0.374,  9.754
  0.381, -0.374,  9.754
  0.388, -0.379,  9.755
  0.388, -0.379,  9.755
  0.393, -0.388,  9.750
  0.401, -0.398,  9.747
  0.401, -0.398,  9.747
  0.406, -0.407,  9.734
  0.406, -0.407,  9.734
  0.409, -0.414,  9.734
  0.409, -0.418,  9.735
  0.409, -0.418,  9.735
  0.404, -0.418,  9.736
  0.404, -0.418,  9.736
  0.398, -0.413,  9.742
  0.398, -0.413,  9.742
  0.389, -0.401,  9.748
  0.379, -0.392,  9.745
  0.379, -0.392,  9.745
  0.369, -0.376,  9.759
  0.369, -0.376,  9.759
  0.362, -0.364,  9.763
  0.361, -0.360,  9.762
  0.361, -0.360,  9.762
  0.366, -0.348,  9.762
  0.366, -0.348,  9.762
  0.375, -0.356,  9.758
  0.390, -0.361,  9.746
  0.390, -0.361,  9.746
  0.406, -0.377,  9.752
  0.406, -0.377,  9.752
  0.419, -0.396,  9.744
  0.426, -0.418,  9.739
  0.426, -0.418,  9.739
  0.424, -0.430,  9.745
  0.424, -0.430,  9.745
  0.420, -0.435,  9.732
  0.409, -0.435,  9.730
  0.409, -0.435,  9.730
  0.399, -0.421,  9.730
  0.399, -0.421,  9.730
  0.389, -0.416,  9.723
  0.379, -0.405,  9.732
  0.379, -0.405,  9.732
  0.375, -0.398,  9.744
  0.375, -0.398,  9.744
  0.377, -0.394,  9.753
  0.377, -0.394,  9.753
  0.383, -0.392,  9.764
  0.391, -0.390,  9.767
  0.391, -0.390,  9.767
  0.400, -0.395,  9.758
  0.400, -0.395,  9.758
  0.404, -0.403,  9.746
  0.411, -0.416,  9.738
  0.411, -0.416,  9.738
  0.419, -0.432,  9.733
  0.419, -0.432,  9.733
  0.428, -0.447,  9.735
  0.432, -0.458,  9.738
  0.432, -0.458,  9.738
  0.430, -0.467,  9.736
  0.430, -0.467,  9.736
  0.420, -0.465,  9.741
  0.404, -0.456,  9.740
  0.404, -0.456,  9.740
  0.386, -0.434,  9.747
  0.365, -0.400,  9.754
  0.365, -0.400,  9.754
  0.346, -0.359,  9.760
  0.346, -0.359,  9.760
  0.335, -0.322,  9.767
  0.332, -0.291,  9.778
  0.332, -0.291,  9.778
  0.348, -0.281,  9.781
  0.348, -0.281,  9.781
  0.408, -0.307,  9.781
  0.408, -0.307,  9.781
  0.441, -0.345,  9.769
  0.469, -0.388,  9.760
  0.469, -0.388,  9.760
  0.481, -0.430,  9.743
  0.481, -0.430,  9.743
  0.480, -0.459,  9.732
  0.460, -0.471,  9.725
  0.460, -0.471,  9.725
  0.426, -0.460,  9.719
  0.426, -0.460,  9.719
  0.388, -0.432,  9.714
  0.349, -0.395,  9.719
  0.349, -0.395,  9.719
  0.321, -0.359,  9.722
  0.321, -0.359,  9.722
  0.306, -0.331,  9.734
  0.311, -0.313,  9.745
  0.311, -0.313,  9.745
  0.325, -0.309,  9.756
  0.325, -0.309,  9.756
  0.354, -0.319,  9.770
  0.354, -0.319,  9.770
  0.387, -0.333,  9.779
  0.420, -0.354,  9.785
  0.420, -0.354,  9.785
  0.449, -0.368,  9.784
  0.449, -0.368,  9.784
  0.465, -0.383,  9.779
  0.463, -0.389,  9.772
  0.443, -0.390,  9.767
  0.408, -0.385,  9.761
  0.408, -0.385,  9.761
  0.365, -0.372,  9.752
  0.327, -0.359,  9.750
  0.327, -0.359,  9.750
  0.298, -0.347,  9.741
  0.298, -0.347,  9.741
  0.290, -0.342,  9.738
  0.303, -0.344,  9.739
  0.303, -0.344,  9.739
  0.337, -0.358,  9.739
  0.337, -0.358,  9.739
  0.382, -0.382,  9.745
  0.432, -0.408,  9.752
  0.432, -0.408,  9.752
  0.464, -0.431,  9.756
  0.464, -0.431,  9.756
  0.476, -0.441,  9.756
  0.465, -0.438,  9.755
  0.465, -0.438,  9.755
  0.431, -0.422,  9.747
  0.431, -0.422,  9.747
  0.388, -0.398,  9.738
  0.346, -0.370,  9.734
  0.346, -0.370,  9.734
  0.313, -0.343,  9.732
  0.313, -0.343,  9.732
  0.295, -0.321,  9.742
  0.295, -0.321,  9.742
  0.294, -0.301,  9.753
  0.302, -0.290,  9.766
  0.302, -0.290,  9.766
  0.316, -0.275,  9.775
  0.316, -0.275,  9.775
  0.325, -0.256,  9.783
  0.323, -0.226,  9.789
  0.323, -0.226,  9.789
  0.312, -0.195,  9.795
  0.312, -0.195,  9.795
  0.290, -0.161,  9.799
  0.267, -0.143,  9.804
  0.267, -0.143,  9.804
  0.248, -0.139,  9.804
  0.248, -0.139,  9.804
  0.235, -0.153,  9.796
  0.234, -0.199,  9.781
  0.234, -0.199,  9.781
  0.245, -0.258,  9.747
  0.245, -0.258,  9.747
  0.273, -0.350,  9.721
  0.309, -0.432,  9.688
  0.309, -0.432,  9.688
  0.357, -0.521,  9.670
  0.357, -0.521,  9.670
  0.403, -0.583,  9.661
  0.455, -0.629,  9.663
  0.455, -0.629,  9.663
  0.502, -0.650,  9.676
  0.502, -0.650,  9.676
  0.545, -0.643,  9.695
  0.545, -0.643,  9.695
  0.568, -0.610,  9.715
  0.564, -0.559,  9.726
  0.564, -0.559,  9.726
  0.531, -0.488,  9.737
  0.531, -0.488,  9.737
  0.480, -0.413,  9.762
  0.419, -0.327,  9.784
  0.419, -0.327,  9.784
  0.368, -0.253,  9.813
  0.368, -0.253,  9.813
  0.333, -0.197,  9.829
  0.328, -0.191,  9.833
  0.328, -0.191,  9.833
  0.354, -0.228,  9.824
  0.354, -0.228,  9.824
  0.416, -0.311,  9.813
  0.484, -0.412,  9.788
  0.484, -0.412,  9.788
  0.556, -0.517,  9.761
  0.556, -0.517,  9.761
  0.599, -0.610,  9.731
  0.614, -0.670,  9.713
  0.614, -0.670,  9.713
  0.596, -0.693,  9.702
  0.596, -0.693,  9.702
  0.556, -0.675,  9.693
  0.500, -0.632,  9.690
  0.500, -0.632,  9.690
  0.437, -0.559,  9.694
  0.437, -0.559,  9.694
  0.378, -0.485,  9.696
  0.324, -0.401,  9.704
  0.324, -0.401,  9.704
  0.294, -0.332,  9.717
  0.294, -0.332,  9.717
  0.285, -0.284,  9.729
  0.285, -0.284,  9.729
  0.297, -0.268,  9.738
  0.327, -0.281,  9.759
  0.327, -0.281,  9.759
  0.366, -0.318,  9.766
  0.366, -0.318,  9.766
  0.407, -0.370,  9.771
  0.448, -0.418,  9.778
  0.448, -0.418,  9.778
  0.486, -0.459,  9.782
  0.486, -0.459,  9.782
  0.506, -0.471,  9.781
  0.514, -0.466,  9.783
  0.514, -0.466,  9.783
  0.500, -0.438,  9.780
  0.500, -0.438,  9.780
  0.468, -0.400,  9.773
  0.432, -0.365,  9.708
  0.432, -0.365,  9.708
  0.393, -0.326,  9.711
  0.393, -0.326,  9.711
  0.365, -0.294,  9.723
  0.345, -0.278,  9.734
  0.345, -0.278,  9.734
  0.339, -0.266,  9.777
  0.339, -0.266,  9.777
  0.352, -0.278,  9.801
  0.379, -0.297,  9.796
  0.379, -0.297,  9.796
  0.423, -0.328,  9.805
  0.423, -0.328,  9.805
  0.467, -0.350,  9.814
  0.493, -0.369,  9.838
  0.493, -0.369,  9.838
  0.493, -0.369,  9.810
  0.493, -0.369,  9.810
  0.491, -0.375,  9.805
  0.491, -0.375,  9.805
  0.449, -0.353,  9.766
  0.313, -0.276,  9.716
  0.313, -0.276,  9.716
  0.114, -0.148,  9.680
  0.114, -0.148,  9.680
 -0.147,  0.038,  9.652
 -0.328,  0.092,  9.629
 -0.328,  0.092,  9.629
 -0.321,  0.078,  9.644
 -0.321,  0.078,  9.644
 -0.236, -0.023,  9.737
 -0.080, -0.191,  9.862
 -0.080, -0.191,  9.862
  0.105, -0.252,  9.905
  0.105, -0.252,  9.905
  0.418, -0.413,  9.854
  0.840, -0.609,  9.831
  0.840, -0.609,  9.831
  1.189, -0.748,  9.772
  1.189, -0.748,  9.772
  1.418, -0.882,  9.738
  1.333, -0.829,  9.768
  1.333, -0.829,  9.768
  1.093, -0.709,  9.673
  1.093, -0.709,  9.673
  0.833, -0.537,  9.622
  0.595, -0.400,  9.533
  0.595, -0.400,  9.533
  0.434, -0.251,  9.574
  0.434, -0.251,  9.574
  0.331, -0.109,  9.590
  0.292,  0.013,  9.677
  0.292,  0.013,  9.677
  0.349,  0.023,  9.792
  0.349,  0.023,  9.792
  0.297,  0.111,  9.866
  0.297,  0.111,  9.866
  0.388, -0.064,  9.911
  0.320, -0.084,  9.926
  0.320, -0.084,  9.926
  0.370, -0.339, 10.043
  0.370, -0.339, 10.043
  0.417, -0.454, 10.083
  0.415, -0.566, 10.235
  0.415, -0.566, 10.235
  0.528, -0.560, 10.016
  0.528, -0.560, 10.016
  0.523, -0.487,  9.806
  0.578, -0.376,  9.561
  0.578, -0.376,  9.561
  0.578, -0.315,  9.428
  0.578, -0.315,  9.428
  0.546, -0.264,  9.485
  0.479, -0.209,  9.641
  0.479, -0.209,  9.641
  0.400, -0.161,  9.705
  0.400, -0.161,  9.705
  0.327, -0.114,  9.787
  0.270, -0.084,  9.816
  0.270, -0.084,  9.816
  0.249, -0.087,  9.827
  0.249, -0.087,  9.827
  0.267, -0.127,  9.821
  0.308, -0.190,  9.824
  0.308, -0.190,  9.824
  0.380, -0.270,  9.820
  0.380, -0.270,  9.820
  0.523, -0.372,  9.838
  0.891, -0.566,  9.939
  0.891, -0.566,  9.939
  1.480, -0.681,  9.891
  1.480, -0.681,  9.891
  1.839, -0.735, 10.016
  1.839, -0.735, 10.016
  1.730, -0.682,  9.947
  1.138, -0.460,  9.823
  1.138, -0.460,  9.823
  0.185, -0.252,  9.727
  0.185, -0.252,  9.727
 -0.516, -0.139,  9.612
 -0.819, -0.066,  9.569
 -0.819, -0.066,  9.569
 -0.782, -0.115,  9.638
 -0.782, -0.115,  9.638
 -0.592, -0.171,  9.665
 -0.339, -0.199,  9.765
 -0.339, -0.199,  9.765
 -0.280, -0.124,  9.840
 -0.280, -0.124,  9.840
 -0.023, -0.235,  9.889
  0.086, -0.172,  9.842
  0.086, -0.172,  9.842
  0.415, -0.358,  9.735
  0.415, -0.358,  9.735
  0.703, -0.435,  9.670
  0.941, -0.496,  9.713
  0.941, -0.496,  9.713
  1.086, -0.489,  9.911
  1.086, -0.489,  9.911
  1.057, -0.460, 10.094
  1.027, -0.375, 10.205
  1.027, -0.375, 10.205
  0.871, -0.406, 10.136
  0.871, -0.406, 10.136
  0.669, -0.440,  9.981
  0.669, -0.440,  9.981
  0.444, -0.527,  9.842
  0.294, -0.614,  9.833
  0.294, -0.614,  9.833
  0.215, -0.644,  9.949
  0.215, -0.644,  9.949
  0.242, -0.620, 10.186
  0.252, -0.587, 10.473
  0.252, -0.587, 10.473
  0.191, -0.529, 10.655
  0.191, -0.529, 10.655
  0.052, -0.663, 10.619
 -0.161, -0.828, 10.405
 -0.161, -0.828, 10.405
 -0.316, -1.163, 10.070
 -0.316, -1.163, 10.070
 -0.325, -1.423,  9.860
 -0.150, -1.641,  9.830
 -0.150, -1.641,  9.830
  0.130, -1.716,  9.869
  0.130, -1.716,  9.869
  0.502, -1.796,  9.976
  0.801, -1.800, 10.103
  0.801, -1.800, 10.103
  0.962, -1.832, 10.281
  0.962, -1.832, 10.281
  1.041, -1.838, 10.584
  0.953, -1.825, 10.907
  0.953, -1.825, 10.907
  0.783, -1.815, 11.013
  0.783, -1.815, 11.013
  0.611, -1.823, 10.905
  0.471, -1.842, 10.454
  0.471, -1.842, 10.454
  0.413, -1.885,  9.871
  0.413, -1.885,  9.871
  0.407, -1.924,  9.331
  0.407, -1.924,  9.331
  0.407, -1.955,  9.082
  0.404, -1.951,  9.192
  0.404, -1.951,  9.192
  0.388, -1.925,  9.710
  0.388, -1.925,  9.710
  0.357, -1.881, 10.444
  0.315, -1.833, 11.210
  0.315, -1.833, 11.210
  0.242, -1.788, 11.872
  0.242, -1.788, 11.872
  0.186, -1.787, 12.142
  0.225, -1.794, 12.068
  0.225, -1.794, 12.068
  0.376, -1.780, 11.706
  0.376, -1.780, 11.706
  0.615, -1.711, 11.276
  0.885, -1.602, 10.901
  0.885, -1.602, 10.901
  1.117, -1.468, 10.720
  1.117, -1.468, 10.720
  1.308, -1.366, 10.676
  1.481, -1.289, 10.729
  1.481, -1.289, 10.729
  1.677, -1.233, 10.844
  1.677, -1.233, 10.844
  1.915, -1.174, 10.966
  2.206, -1.133, 11.061
  2.206, -1.133, 11.061
  2.564, -1.129, 11.079
  2.564, -1.129, 11.079
  2.971, -1.146, 11.070
  3.415, -1.191, 11.022
  3.415, -1.191, 11.022
  3.835, -1.197, 11.041
  3.835, -1.197, 11.041
  4.207, -1.197, 11.102
  4.207, -1.197, 11.102
  4.533, -1.176, 11.198
  4.820, -1.158, 11.316
  4.820, -1.158, 11.316
  5.070, -1.147, 11.384
  5.070, -1.147, 11.384
  5.291, -1.130, 11.401
  5.469, -1.109, 11.315
  5.469, -1.109, 11.315
  5.588, -1.081, 11.100
  5.588, -1.081, 11.100
  5.670, -1.038, 10.779
  5.701, -0.968, 10.446
  5.701, -0.968, 10.446
  5.657, -0.874, 10.150
  5.657, -0.874, 10.150
  5.544, -0.761,  9.977
  5.386, -0.660,  9.934
  5.386, -0.660,  9.934
  5.212, -0.596, 10.000
  5.212, -0.596, 10.000
  4.953, -0.586, 10.108
  4.642, -0.617, 10.195
  4.642, -0.617, 10.195
  4.274, -0.675, 10.165
  4.274, -0.675, 10.165
  3.945, -0.711,  9.977
  3.728, -0.691,  9.682
  3.728, -0.691,  9.682
  3.608, -0.602,  9.341
  3.608, -0.602,  9.341
  3.512, -0.468,  9.040
  3.345, -0.290,  8.850
  3.345, -0.290,  8.850
  3.116, -0.125,  8.746
  3.116, -0.125,  8.746
  2.848,  0.033,  8.702
  2.848,  0.033,  8.702
  2.591,  0.148,  8.647
  2.382,  0.233,  8.564
  2.382,  0.233,  8.564
  2.217,  0.287,  8.470
  2.217,  0.287,  8.470
  2.073,  0.323,  8.383
  1.927,  0.366,  8.347
  1.927,  0.366,  8.347
  1.800,  0.406,  8.328
  1.800,  0.406,  8.328
  1.718,  0.459,  8.333
  1.697,  0.535,  8.368
  1.697,  0.535,  8.368
  1.747,  0.621,  8.418
  1.747,  0.621,  8.418
  1.850,  0.729,  8.499
  1.976,  0.823,  8.566
  1.976,  0.823,  8.566
  2.105,  0.909,  8.589
  2.105,  0.909,  8.589
  2.221,  0.985,  8.539
  2.321,  1.081,  8.468
  2.321,  1.081,  8.468
  2.408,  1.197,  8.369
  2.408,  1.197,  8.369
  2.480,  1.336,  8.320
  2.545,  1.464,  8.271
  2.545,  1.464,  8.271
  2.598,  1.569,  8.248
  2.598,  1.569,  8.248
  2.629,  1.645,  8.184
  2.629,  1.645,  8.184
  2.652,  1.702,  8.115
  2.655,  1.757,  8.043
  2.655,  1.757,  8.043
  2.611,  1.817,  8.044
  2.611,  1.817,  8.044
  2.467,  1.876,  8.135
  2.202,  1.942,  8.315
  2.202,  1.942,  8.315
  1.898,  1.992,  8.507
  1.898,  1.992,  8.507
  1.666,  2.044,  8.666
  1.577,  2.110,  8.734
  1.577,  2.110,  8.734
  1.663,  2.188,  8.729
  1.663,  2.188,  8.729
  1.840,  2.275,  8.655
  2.044,  2.353,  8.538
  2.044,  2.353,  8.538
  2.225,  2.411,  8.406
  2.225,  2.411,  8.406
  2.358,  2.440,  8.300
  2.393,  2.441,  8.237
  2.393,  2.441,  8.237
  2.315,  2.408,  8.186
  2.315,  2.408,  8.186
  2.144,  2.349,  8.143
  1.960,  2.270,  8.067
  1.960,  2.270,  8.067
  1.806,  2.208,  8.010
  1.806,  2.208,  8.010
  1.727,  2.174,  7.991
  1.709,  2.170,  8.049
  1.709,  2.170,  8.049
  1.738,  2.186,  8.182
  1.738,  2.186,  8.182
  1.813,  2.203,  8.370
  1.813,  2.203,  8.370
  1.922,  2.223,  8.588
  2.062,  2.227,  8.780
  2.062,  2.227,  8.780
  2.209,  2.239,  8.954
  2.209,  2.239,  8.954
  2.348,  2.241,  9.084
  2.467,  2.241,  9.209
  2.467,  2.241,  9.209
  2.554,  2.214,  9.304
  2.554,  2.214,  9.304
  2.613,  2.172,  9.391
  2.670,  2.099,  9.436
  2.670,  2.099,  9.436
  2.734,  2.029,  9.472
  2.734,  2.029,  9.472
  2.801,  1.973,  9.504
  2.865,  1.940,  9.563
  2.865,  1.940,  9.563
  2.918,  1.928,  9.643
  2.918,  1.928,  9.643
  2.964,  1.928,  9.729
  3.028,  1.948,  9.796
  3.028,  1.948,  9.796
  3.122,  1.966,  9.800
  3.122,  1.966,  9.800
  3.213,  2.004,  9.745
  3.291,  2.056,  9.632
  3.291,  2.056,  9.632
  3.353,  2.112,  9.481
  3.353,  2.112,  9.481
  3.392,  2.189,  9.358
  3.418,  2.262,  9.265
  3.418,  2.262,  9.265
  3.427,  2.329,  9.208
  3.427,  2.329,  9.208
  3.409,  2.374,  9.167
  3.409,  2.374,  9.167
  3.375,  2.417,  9.135
  3.349,  2.442,  9.101
  3.349,  2.442,  9.101
  3.324,  2.455,  9.066
  3.324,  2.455,  9.066
  3.283,  2.451,  9.031
  3.214,  2.408,  8.972
  3.214,  2.408,  8.972
  3.128,  2.353,  8.915
  3.128,  2.353,  8.915
  3.050,  2.296,  8.889
  3.025,  2.254,  8.920
  3.025,  2.254,  8.920
  3.046,  2.235,  9.034
  3.046,  2.235,  9.034
  3.101,  2.217,  9.195
  3.125,  2.196,  9.362
  3.125,  2.196,  9.362
  3.102,  2.170,  9.504
  3.102,  2.170,  9.504
  3.024,  2.136,  9.579
  2.919,  2.115,  9.612
  2.919,  2.115,  9.612
  2.812,  2.105,  9.604
  2.812,  2.105,  9.604
  2.717,  2.101,  9.591
  2.629,  2.105,  9.583
  2.629,  2.105,  9.583
  2.562,  2.098,  9.582
  2.562,  2.098,  9.582
  2.523,  2.088,  9.571
  2.523,  2.088,  9.571
  2.524,  2.079,  9.542
  2.559,  2.088,  9.473
  2.559,  2.088,  9.473
  2.603,  2.121,  9.391
  2.603,  2.121,  9.391
  2.632,  2.180,  9.285
  2.650,  2.246,  9.187
  2.650,  2.246,  9.187
  2.648,  2.308,  9.082
  2.648,  2.308,  9.082
  2.650,  2.348,  8.988
  2.651,  2.370,  8.918
  2.651,  2.370,  8.918
  2.646,  2.382,  8.882
  2.646,  2.382,  8.882
  2.637,  2.375,  8.878
  2.638,  2.369,  8.910
  2.638,  2.369,  8.910
  2.668,  2.348,  8.952
  2.668,  2.348,  8.952
  2.730,  2.323,  8.982
  2.811,  2.284,  8.992
  2.811,  2.284,  8.992
  2.878,  2.248,  8.972
  2.878,  2.248,  8.972
  2.925,  2.213,  8.936
  2.948,  2.196,  8.905
  2.948,  2.196,  8.905
  2.957,  2.190,  8.906
  2.957,  2.190,  8.906
  2.943,  2.186,  8.938
  2.898,  2.170,  8.988
  2.898,  2.170,  8.988
  2.819,  2.146,  9.049
  2.819,  2.146,  9.049
  2.733,  2.120,  9.106
  2.733,  2.120,  9.106
  2.670,  2.101,  9.153
  2.652,  2.087,  9.186
  2.652,  2.087,  9.186
  2.682,  2.077,  9.208
  2.682,  2.077,  9.208
  2.739,  2.061,  9.203
  2.808,  2.022,  9.179
  2.808,  2.022,  9.179
  2.862,  1.990,  9.155
  2.862,  1.990,  9.155
  2.893,  1.954,  9.156
  2.896,  1.938,  9.207
  2.896,  1.938,  9.207
  2.871,  1.939,  9.302
  2.871,  1.939,  9.302
  2.829,  1.943,  9.432
  2.786,  1.942,  9.555
  2.786,  1.942,  9.555
  2.753,  1.922,  9.655
  2.753,  1.922,  9.655
  2.737,  1.889,  9.726
  2.748,  1.844,  9.758
  2.748,  1.844,  9.758
  2.780,  1.805,  9.781
  2.780,  1.805,  9.781
  2.814,  1.772,  9.822
  2.844,  1.760,  9.894
  2.844,  1.760,  9.894
  2.850,  1.747,  9.990
  2.850,  1.747,  9.990
  2.827,  1.738, 10.102
  2.784,  1.728, 10.191
  2.784,  1.728, 10.191
  2.735,  1.722, 10.258
  2.735,  1.722, 10.258
  2.691,  1.729, 10.289
  2.691,  1.729, 10.289
  2.675,  1.745, 10.293
  2.674,  1.756, 10.253
  2.674,  1.756, 10.253
  2.675,  1.760, 10.170
  2.675,  1.760, 10.170
  2.664,  1.751, 10.025
  2.629,  1.742,  9.819
  2.629,  1.742,  9.819
  2.582,  1.735,  9.552
  2.582,  1.735,  9.552
  2.536,  1.747,  9.237
  2.510,  1.793,  8.887
  2.510,  1.793,  8.887
  2.491,  1.892,  8.460
  2.491,  1.892,  8.460
  2.500,  2.003,  7.932
  2.576,  2.117,  7.285
  2.576,  2.117,  7.285
  2.742,  2.110,  6.539
  2.742,  2.110,  6.539
  3.031,  1.988,  5.819
  3.327,  1.761,  5.168
  3.327,  1.761,  5.168
  3.541,  1.434,  4.520
  3.541,  1.434,  4.520
  3.538,  1.210,  3.318
  3.196,  0.952,  1.929
  3.196,  0.952,  1.929
  2.647,  0.823,  0.533
  2.647,  0.823,  0.533
  1.909,  0.771, -0.527
  1.199,  0.784, -0.718
  1.199,  0.784, -0.718
  0.618,  0.896, -0.418
  0.618,  0.896, -0.418
  0.243,  1.016,  0.053
  0.243,  1.016,  0.053
  0.071,  1.101,  0.455
  0.063,  1.106,  0.676
  0.063,  1.106,  0.676
  0.170,  1.026,  0.715
  0.170,  1.026,  0.715
  0.335,  0.882,  0.618
  0.515,  0.707,  0.441
  0.515,  0.707,  0.441
  0.681,  0.533,  0.242
  0.681,  0.533,  0.242
  0.815,  0.385,  0.056
  0.910,  0.277, -0.084
  0.910,  0.277, -0.084
  0.990,  0.200, -0.141
  0.990,  0.200, -0.141
  0.900,  0.385, -0.441
  0.627,  0.669, -1.314
  0.627,  0.669, -1.314
  0.264,  0.749, -1.190
  0.264,  0.749, -1.190
 -0.392,  0.722, -1.052
 -1.501,  0.470, -0.319
 -1.501,  0.470, -0.319
 -2.859, -0.117,  2.080
 -2.859, -0.117,  2.080
 -4.471, -0.757,  5.125
 -5.389, -1.654,  9.229
 -5.389, -1.654,  9.229
 -3.191, -3.228, 13.696
 -3.191, -3.228, 13.696
 -2.552, -4.822, 15.242
  1.028, -6.486, 14.729
  1.028, -6.486, 14.729
  1.818, -7.570, 10.118
  1.818, -7.570, 10.118
  2.534, -7.761,  4.788
  2.534, -7.761,  4.788
  2.592, -6.895, -0.798
  2.430, -5.423, -4.483
  2.430, -5.423, -4.483
  1.963, -3.455, -5.894
  1.963, -3.455, -5.894
  1.336, -1.556, -5.239
  0.665,  0.228, -2.860
  0.665,  0.228, -2.860
 -0.069,  1.674, -0.246
 -0.069,  1.674, -0.246
 -0.629,  2.893,  2.342
 -0.769,  3.361,  4.183
 -0.769,  3.361,  4.183
 -1.119,  3.494,  5.011
 -1.119,  3.494,  5.011
 -0.118,  4.494,  5.503
  2.314,  6.603,  4.413
  2.314,  6.603,  4.413
  3.586,  7.565,  2.942
  3.586,  7.565,  2.942
  5.572,  8.944,  1.596
  4.744,  8.128,  0.423
  4.744,  8.128,  0.423
  2.839,  7.681,  0.278
  2.839,  7.681,  0.278
  0.853,  8.259,  0.703
 -0.412,  9.863,  1.159
 -0.412,  9.863,  1.159
 -0.026, 11.094,  1.355
 -0.026, 11.094,  1.355
 -0.070, 12.371,  1.846
 -0.070, 12.371,  1.846
  0.492, 11.023,  2.129
  0.141,  9.299,  2.320
  0.141,  9.299,  2.320
 -0.270,  7.913,  2.006
 -0.270,  7.913,  2.006
  0.121,  7.033,  1.589
  0.385,  7.690,  0.802
  0.385,  7.690,  0.802
  1.122,  8.300,  0.368
  1.122,  8.300,  0.368
  1.358,  8.915, -0.095
  1.297,  9.148, -0.094
  1.297,  9.148, -0.094
  1.175,  9.301, -0.208
  1.175,  9.301, -0.208
  0.939,  9.816, -0.076
  0.788, 10.033,  0.080
  0.788, 10.033,  0.080
  0.674, 10.048,  0.145
  0.674, 10.048,  0.145
  0.749, 10.105,  0.246
  0.853, 10.299,  0.294
  0.853, 10.299,  0.294
  0.912, 10.064,  0.425
  0.912, 10.064,  0.425
  0.941,  9.868,  0.319
  0.848,  9.996,  0.709
  0.848,  9.996,  0.709
  0.643,  9.758,  1.025
  0.643,  9.758,  1.025
  0.481,  9.430,  1.511
  0.741,  9.503,  1.839
  0.741,  9.503,  1.839
  0.701,  8.934,  1.973
  0.701,  8.934,  1.973
  0.845,  8.457,  2.118
  0.845,  8.457,  2.118
  0.610,  8.213,  2.397
  0.470,  7.840,  2.935
  0.470,  7.840,  2.935
  0.475,  7.605,  3.630
  0.475,  7.605,  3.630
  1.220,  7.347,  4.225
  1.396,  8.300,  5.932
  1.396,  8.300,  5.932
  1.643,  7.765,  6.784
  1.643,  7.765,  6.784
  1.248,  7.481,  7.435
  0.589,  5.882,  7.169
  0.589,  5.882,  7.169
  0.022,  4.325,  6.398
  0.022,  4.325,  6.398
 -0.408,  3.057,  5.950
 -0.708,  2.879,  6.229
 -0.708,  2.879,  6.229
 -0.782,  3.402,  6.753
 -0.782,  3.402,  6.753
 -0.740,  3.953,  7.125
 -0.536,  4.334,  7.098
 -0.536,  4.334,  7.098
 -0.387,  3.895,  6.362
 -0.387,  3.895,  6.362
  0.382,  2.257,  7.559
  0.459,  1.614,  8.983
  0.459,  1.614,  8.983
  0.883,  0.054, 11.960
  0.883,  0.054, 11.960
  0.590,  0.391, 13.452
  0.486,  0.598, 12.338
  0.486,  0.598, 12.338
  0.607,  0.678,  8.702
  0.607,  0.678,  8.702
  0.830,  0.500,  4.091
  0.830,  0.500,  4.091
  1.144,  0.103,  0.790
  1.041, -0.190, -0.411
  1.041, -0.190, -0.411
  1.411, -0.320,  0.602
  1.411, -0.320,  0.602
  1.566, -0.996,  4.111
  1.823, -1.135,  8.328
  1.823, -1.135,  8.328
  1.598, -1.489, 12.250
  1.598, -1.489, 12.250
  1.062, -1.392, 14.122
  0.327, -0.969, 13.293
  0.327, -0.969, 13.293
  0.280, -0.278, 10.161
  0.280, -0.278, 10.161
  0.342, -0.394,  8.129
  0.506, -0.147,  6.984
  0.506, -0.147,  6.984
  0.750, -0.529,  8.157
  0.750, -0.529,  8.157
  0.778, -0.213, 10.255
  0.959, -0.342, 11.268
  0.959, -0.342, 11.268
  1.097, -0.056, 11.475
  1.097, -0.056, 11.475
  1.186, -0.277, 10.616
  1.093, -0.617,  9.835
  1.093, -0.617,  9.835
  0.901, -0.751,  9.245
  0.901, -0.751,  9.245
  0.719, -0.873,  9.239
  0.514, -0.843,  9.383
  0.514, -0.843,  9.383
  0.390, -0.819,  9.362
  0.390, -0.819,  9.362
  0.302, -0.772,  9.438
  0.302, -0.772,  9.438
  0.278, -0.691,  9.669
  0.309, -0.624,  9.656
  0.309, -0.624,  9.656
  0.376, -0.567,  9.735
  0.376, -0.567,  9.735
  0.444, -0.507,  9.817
  0.482, -0.499,  9.751
  0.482, -0.499,  9.751
  0.499, -0.499,  9.763
  0.499, -0.499,  9.763
  0.498, -0.519,  9.749
  0.482, -0.529,  9.716
  0.482, -0.529,  9.716
  0.453, -0.554,  9.682
